name,createdAt,tick,leftPoint,rightPoint,angleOfVector,lengthOfVector,differenceX,differenceY,meanX,meanY
eye,1580312807602,1378,"{""x"":147.24962006902837,""y"":109.64175432018428}","{""x"":189.80392992461117,""y"":112.68470195209943}",4.090109803769527,42.66296775396116,42.5543098555828,3.0429476319151547,168.52677499681977,111.16322813614185
eye,1580312807681,1379,"{""x"":147.4914870072897,""y"":108.99552939553641}","{""x"":190.14704289705182,""y"":111.5787782485124}",3.4656378237574366,42.73370593455501,42.65555588976213,2.5832488529759985,168.81926495217076,110.28715382202441
eye,1580312807724,1380,"{""x"":147.4914870072897,""y"":108.99552939553641}","{""x"":190.14704289705182,""y"":111.5787782485124}",3.4656378237574366,42.73370593455501,42.65555588976213,2.5832488529759985,168.81926495217076,110.28715382202441
eye,1580312807784,1381,"{""x"":148.21457916763487,""y"":108.9747976025771}","{""x"":191.2830411234666,""y"":111.07038162299361}",2.7856462672492412,43.119414277417434,43.06846195583174,2.09558402041651,169.74881014555075,110.02258961278535
eye,1580312807857,1382,"{""x"":149.1706958538701,""y"":108.46820599813489}","{""x"":192.28368509134128,""y"":109.38123697343141}",1.2132075239946079,43.12265607023944,43.1129892374712,0.9130309752965218,170.72719047260568,108.92472148578315
eye,1580312807896,1383,"{""x"":149.1706958538701,""y"":108.46820599813489}","{""x"":192.28368509134128,""y"":109.38123697343141}",1.2132075239946079,43.12265607023944,43.1129892374712,0.9130309752965218,170.72719047260568,108.92472148578315
eye,1580312807961,1384,"{""x"":150.7747374613844,""y"":108.05503352813267}","{""x"":192.92401173560486,""y"":109.07068695158915}",1.3803652954936474,42.16150938616929,42.14927427422046,1.0156534234564845,171.84937459849465,108.56286023986091
eye,1580312808030,1385,"{""x"":150.95415017583605,""y"":107.90538087160013}","{""x"":193.11200551392417,""y"":109.00417831036032}",1.4930125144499098,42.17217237134686,42.157855338088126,1.0987974387601867,172.0330778448801,108.45477959098022
eye,1580312808068,1386,"{""x"":151.15708619692205,""y"":108.07615471452209}","{""x"":193.15149194833432,""y"":108.95587210839156}",1.2000818158377848,42.00361909535088,41.99440575141227,0.8797173938694698,172.1542890726282,108.51601341145683
eye,1580312808123,1387,"{""x"":150.83790954425712,""y"":108.4237596585418}","{""x"":192.86614937103113,""y"":109.08816341547299}",0.9056853358260258,42.03349111469397,42.02823982677401,0.6644037569311934,171.8520294576441,108.7559615370074
eye,1580312808187,1388,"{""x"":150.5088545490797,""y"":108.38479938563677}","{""x"":192.24448135981575,""y"":108.9053076678992}",0.7145305816972257,41.73887245909901,41.73562681073605,0.5205082822624263,171.37666795444773,108.64505352676798
eye,1580312808225,1389,"{""x"":150.5088545490797,""y"":108.38479938563677}","{""x"":192.24448135981575,""y"":108.9053076678992}",0.7145305816972257,41.73887245909901,41.73562681073605,0.5205082822624263,171.37666795444773,108.64505352676798
eye,1580312808307,1390,"{""x"":150.03210901506577,""y"":108.16804669660345}","{""x"":192.10681282023648,""y"":108.80265139118498}",0.8641157403787065,42.07948934351784,42.074703805170714,0.634604694581526,171.06946091765113,108.48534904389422
eye,1580312808366,1391,"{""x"":150.0283542839639,""y"":108.48649191361153}","{""x"":191.9486139846485,""y"":108.99880687136323}",0.7001870650711235,41.9233901299594,41.920259700684596,0.5123149577516983,170.9884841343062,108.74264939248738
eye,1580312808376,1392,"{""x"":150.0283542839639,""y"":108.48649191361153}","{""x"":191.9486139846485,""y"":108.99880687136323}",0.7001870650711235,41.9233901299594,41.920259700684596,0.5123149577516983,170.9884841343062,108.74264939248738
eye,1580312808492,1393,"{""x"":150.01153139969009,""y"":108.0147244937342}","{""x"":192.00406257618076,""y"":108.82844481199359}",1.1101237383358178,42.0004144665846,41.99253117649067,0.8137203182593851,171.00779698793542,108.4215846528639
eye,1580312808622,1394,"{""x"":149.8147806265234,""y"":107.9594384145312}","{""x"":192.0475587809475,""y"":108.76185512825714}",1.088480608234607,42.24040036769618,42.232778154424096,0.8024167137259326,170.93116970373546,108.36064677139417
eye,1580312808628,1395,"{""x"":149.70064194549087,""y"":108.38968067565375}","{""x"":191.82264473388742,""y"":108.86451870609815}",0.645863466589704,42.124679109292245,42.12200278839654,0.47483803044440265,170.76164333968916,108.62709969087595
eye,1580312808691,1396,"{""x"":149.90881003258139,""y"":108.58939569852473}","{""x"":191.7833601954429,""y"":108.80954000433402}",0.3012145409311698,41.875128833919845,41.87455016286151,0.2201443058092991,170.84608511401214,108.69946785142938
eye,1580312808774,1397,"{""x"":150.17031117150623,""y"":107.93322688252707}","{""x"":192.18413315116476,""y"":108.79482580009483}",1.1748291540738713,42.022655675637544,42.01382197965853,0.8615989175677612,171.1772221613355,108.36402634131095
eye,1580312808810,1398,"{""x"":150.17031117150623,""y"":107.93322688252707}","{""x"":192.18413315116476,""y"":108.79482580009483}",1.1748291540738713,42.022655675637544,42.01382197965853,0.8615989175677612,171.1772221613355,108.36402634131095
eye,1580312808931,1399,"{""x"":150.17031117150623,""y"":107.93322688252707}","{""x"":192.18413315116476,""y"":108.79482580009483}",1.1748291540738713,42.022655675637544,42.01382197965853,0.8615989175677612,171.1772221613355,108.36402634131095
eye,1580312809012,1400,"{""x"":149.24937971055687,""y"":108.28859316772099}","{""x"":191.67648418791572,""y"":108.75550290455803}",0.630513860611594,42.42967356738768,42.42710447735885,0.46690973683703874,170.4629319492363,108.52204803613951
eye,1580312809212,1401,"{""x"":147.88589726746613,""y"":108.5205151645649}","{""x"":190.62668995758193,""y"":108.92047137817926}",0.5361420023992711,42.74266398754603,42.740792690115796,0.3999562136143595,169.25629361252402,108.72049327137208
eye,1580312809302,1402,"{""x"":147.0771949690952,""y"":108.94274005833293}","{""x"":189.8384711211796,""y"":108.88198178458285}",-0.0814098789124926,42.76131931690897,42.761276152084406,-0.060758273750082026,168.4578330451374,108.91236092145789
eye,1580312809386,1403,"{""x"":146.50887111914884,""y"":108.38547449649619}","{""x"":189.28029186860036,""y"":107.64828434613054}",-0.9874280968962699,42.777773226810304,42.77142074945152,-0.7371901503656488,167.8945814938746,108.01687942131336
eye,1580312809461,1404,"{""x"":145.8492811776764,""y"":109.12214578011623}","{""x"":188.6351449581565,""y"":108.3162936428534}",-1.079012173263004,42.79345203543329,42.7858637804801,-0.805852137262832,167.24221306791645,108.71921971148481
eye,1580312809543,1405,"{""x"":145.14417929465412,""y"":109.01668635744721}","{""x"":187.600347569859,""y"":107.9380626621869}",-1.4553196111040454,42.469867596785484,42.456168275204874,-1.078623695260319,166.37226343225655,108.47737450981705
eye,1580312809614,1406,"{""x"":144.80973583689783,""y"":109.05807230805075}","{""x"":187.36735768417222,""y"":108.13030765884352}",-1.248861612629821,42.56773337329491,42.55762184727439,-0.9277646492072336,166.08854676053502,108.59418998344714
eye,1580312809712,1407,"{""x"":144.36428745351844,""y"":109.40212793095529}","{""x"":187.13069533028306,""y"":108.28339525217118}",-1.4984668845475235,42.78103791971829,42.76640787676462,-1.118732678784113,165.74749139190075,108.84276159156323
eye,1580312809845,1408,"{""x"":144.16962795370765,""y"":109.20415812076376}","{""x"":186.9601189616172,""y"":107.95280461070797}",-1.675064837959201,42.80878421895579,42.790491007909566,-1.251353510055793,165.56487345766243,108.57848136573587
eye,1580312809914,1409,"{""x"":143.53967444267047,""y"":109.42957530035815}","{""x"":186.24358435554393,""y"":108.02663652550217}",-1.8816443426177185,42.72694886196306,42.703909912873456,-1.4029387748559827,164.89162939910722,108.72810591293016
eye,1580312810009,1410,"{""x"":143.2767364936342,""y"":109.79179515329241}","{""x"":185.31760501012604,""y"":107.95810279506603}",-2.497481323992262,42.08083950309896,42.040868516491855,-1.8336923582263864,164.29717075188012,108.87494897417922
eye,1580312810082,1411,"{""x"":143.24715655069323,""y"":110.14002775084722}","{""x"":184.86708095731652,""y"":108.39703753440244}",-2.3980740783971446,41.65640553993658,41.619924406623284,-1.742990216444781,164.05711875400488,109.26853264262483
eye,1580312810144,1412,"{""x"":142.8031252003565,""y"":109.74985748087263}","{""x"":184.81180562746633,""y"":108.46167903413405}",-1.7564004990430881,42.028426510371304,42.00868042710982,-1.2881784467385842,163.80746541391142,109.10576825750334
eye,1580312810258,1413,"{""x"":143.144103462689,""y"":112.15052249240591}","{""x"":184.4891414161252,""y"":110.46686731672426}",-2.3319138293846096,41.379304708050356,41.34503795343619,-1.6836551756816505,163.8166224394071,111.30869490456509
eye,1580312810334,1414,"{""x"":143.22657917798097,""y"":112.41422797505155}","{""x"":184.91996119920861,""y"":111.0478389072135}",-1.8770441046714608,41.71576588596614,41.69338202122765,-1.3663890678380426,164.0732701885948,111.73103344113252
eye,1580312810390,1415,"{""x"":143.5810708808616,""y"":112.39394100324336}","{""x"":184.9997833899999,""y"":111.12646072625407}",-1.752797463913996,41.43810145466615,41.41871250913829,-1.2674802769892892,164.29042713543075,111.76020086474871
eye,1580312810536,1416,"{""x"":143.99519032469843,""y"":112.3034236902476}","{""x"":185.3154341431683,""y"":111.34565333018315}",-1.327832790709303,41.33134250517898,41.32024381846986,-0.957770360064444,164.65531223393336,111.82453851021538
eye,1580312810626,1417,"{""x"":143.99863760124683,""y"":111.66873786569701}","{""x"":186.12512723628421,""y"":111.15271691681721}",-0.7017993703472883,42.12964996995103,42.12648963503739,-0.5160209488797989,165.06188241876552,111.41072739125711
eye,1580312810768,1418,"{""x"":144.50717228597986,""y"":111.69187677932422}","{""x"":186.31504436487262,""y"":111.14931824228529}",-0.743509961706583,41.811392437123814,41.80787207889276,-0.5425585370389285,165.41110832542626,111.42059751080475
eye,1580312810856,1419,"{""x"":145.41803564162214,""y"":111.29412538432226}","{""x"":187.19873669734696,""y"":110.82852510457928}",-0.6384724542936204,41.783295278476324,41.78070105572482,-0.46560027974297213,166.30838616948455,111.06132524445077
eye,1580312810973,1420,"{""x"":147.9966664455765,""y"":111.36996967219457}","{""x"":189.79402828641037,""y"":111.25566876748195}",-0.1566831690141778,41.79751812668324,41.79736184083387,-0.11430090471262133,168.89534736599342,111.31281921983826
eye,1580312811025,1421,"{""x"":147.9966664455765,""y"":111.36996967219457}","{""x"":189.79402828641037,""y"":111.25566876748195}",-0.1566831690141778,41.79751812668324,41.79736184083387,-0.11430090471262133,168.89534736599342,111.31281921983826
eye,1580312811152,1422,"{""x"":153.1200444747857,""y"":110.39609116687265}","{""x"":194.96097340843798,""y"":111.34059468362733}",1.293156663701441,41.85158803347973,41.84092893365229,0.9445035167546791,174.04050894161185,110.86834292524999
eye,1580312811293,1423,"{""x"":156.1239414667871,""y"":111.72961697309589}","{""x"":196.809968420589,""y"":112.82197335778073}",1.537932879539228,40.70068834499801,40.6860269538019,1.092356384684848,176.46695494368805,112.27579516543831
eye,1580312811429,1424,"{""x"":156.79268593887195,""y"":113.50014478870244}","{""x"":197.8100632411436,""y"":114.63210297196838}",1.5807926654385311,41.032993676864145,41.017377302271655,1.1319581832659367,177.30137459000778,114.06612388033541
eye,1580312811490,1425,"{""x"":157.23688618294918,""y"":114.31762092828043}","{""x"":197.73289287620906,""y"":114.89561499756945}",0.817719448208892,40.50013129910424,40.496006693259886,0.5779940692890193,177.4848895295791,114.60661796292494
eye,1580312811536,1426,"{""x"":158.10747808801668,""y"":114.41486913867803}","{""x"":198.29457910053807,""y"":114.95678237779202}",0.772572763314253,40.19075463025452,40.187101012521396,0.5419132391139954,178.20102859427737,114.68582575823503
eye,1580312811799,1427,"{""x"":159.9092280185541,""y"":115.47157655483889}","{""x"":198.92618709077468,""y"":115.89753792193946}",0.6254925958371058,39.0192841852538,39.01695907222057,0.42596136710056953,179.4177075546644,115.68455723838917
eye,1580312812009,1428,"{""x"":160.26908355367644,""y"":113.6756428257294}","{""x"":198.96041719283832,""y"":113.69356331980899}",0.026537431190762014,38.6913377892397,38.69133363916188,0.017920494079589844,179.61475037325738,113.68460307276919
eye,1580312812160,1429,"{""x"":160.79584226127196,""y"":113.38813029269434}","{""x"":199.8072494371001,""y"":113.73052405745057}",0.5028584039396427,39.012909700872086,39.01140717582814,0.3423937647562241,180.30154584918603,113.55932717507245
eye,1580312812248,1430,"{""x"":160.83744969530701,""y"":113.56805573302134}","{""x"":199.46583025533297,""y"":114.13690623614482}",0.8436899708466451,38.63256884527737,38.62838056002596,0.5688505031234854,180.15163997532,113.85248098458308
eye,1580312812334,1431,"{""x"":160.76362917755762,""y"":113.43964777360682}","{""x"":199.17367126255434,""y"":114.11646393286367}",1.0094937304915446,38.41600464760293,38.41004208499672,0.6768161592568447,179.96865022005596,113.77805585323524
eye,1580312812439,1432,"{""x"":160.79640524040698,""y"":114.5145270859806}","{""x"":199.2474521048345,""y"":115.47550869837005}",1.4316575365006572,38.463053579113456,38.451046864427525,0.9609816123894461,180.02192867262073,114.99501789217533
eye,1580312812529,1433,"{""x"":160.8622215052387,""y"":114.63894023385882}","{""x"":199.16435056058165,""y"":115.55713967682698}",1.3732625257009767,38.313133262488655,38.30212905534296,0.9181994429681595,180.01328603291017,115.0980399553429
eye,1580312812622,1434,"{""x"":161.0312904487378,""y"":114.09722534202325}","{""x"":199.33133696660798,""y"":115.42731225667438}",1.9889728319188344,38.32313523801969,38.300046517870186,1.3300869146511332,180.18131370767287,114.76226879934882
eye,1580312812704,1435,"{""x"":160.80667257238213,""y"":114.60024377500267}","{""x"":199.367022321203,""y"":115.64499291892574}",1.5519847772078308,38.57450030169046,38.56034974882087,1.0447491439230703,180.08684744679255,115.1226183469642
eye,1580312812801,1436,"{""x"":160.66959103561652,""y"":114.48000492469492}","{""x"":199.02866967707786,""y"":115.41184408940617}",1.3915858916807322,38.37039533873355,38.35907864146134,0.9318391647112492,179.8491303563472,114.94592450705055
eye,1580312812891,1437,"{""x"":160.5213484374989,""y"":114.73309191468914}","{""x"":198.70435850910334,""y"":115.33945560738312}",0.9098067516177235,38.187824434707785,38.18301007160446,0.606363692693975,179.61285347330113,115.03627376103613
eye,1580312812977,1438,"{""x"":159.62618855977271,""y"":114.36567487631777}","{""x"":198.17265577698322,""y"":114.7827656177102}",0.619942845229447,38.548723709275244,38.546467217210505,0.4170907413924283,178.89942216837795,114.57422024701398
eye,1580312813063,1439,"{""x"":159.403627619899,""y"":113.73996575296101}","{""x"":197.88469461871185,""y"":114.23687752347317}",0.7398278456044509,38.484275213063285,38.48106699881285,0.4969117705121562,178.6441611193054,113.98842163821709
eye,1580312813151,1440,"{""x"":159.30795635313947,""y"":113.55603418435115}","{""x"":198.11878716698033,""y"":113.87300834599162}",0.46793324212128784,38.8121251811818,38.81083081384085,0.31697416164047354,178.71337176005989,113.71452126517138
eye,1580312813238,1441,"{""x"":158.67191951281947,""y"":111.99341359053591}","{""x"":197.4759652147661,""y"":112.11108077103023}",0.17373992952883302,38.80422410516834,38.80404570194662,0.11766718049432257,178.07394236379278,112.05224718078307
eye,1580312813322,1442,"{""x"":158.9829356373241,""y"":111.68471212273889}","{""x"":197.43491651325624,""y"":111.701240961205}",0.024628968507180524,38.45198442844729,38.45198087593215,0.016528838466115303,178.20892607529015,111.69297654197194
eye,1580312813415,1443,"{""x"":158.79277172003728,""y"":110.28818720526087}","{""x"":197.28521283868514,""y"":110.8569722416139}",0.8465716775720756,38.49664322626262,38.49244111864786,0.5687850363530345,178.0389922793612,110.57257972343739
eye,1580312813504,1444,"{""x"":158.930046174222,""y"":110.06139656202728}","{""x"":197.33992482540515,""y"":110.89334536023239}",1.2408188832192275,38.41888750083022,38.409878651183135,0.8319487982051044,178.13498549981358,110.47737096112984
eye,1580312813588,1445,"{""x"":158.6123184648395,""y"":109.18159252811964}","{""x"":197.21339417282127,""y"":110.48253979385782}",1.9302722513923096,38.62299198148135,38.60107570798178,1.3009472657381878,177.9128563188304,109.83206616098873
eye,1580312813677,1446,"{""x"":157.9327356737516,""y"":108.48473915643436}","{""x"":196.8257271044332,""y"":109.6809372774571}",1.7616414390598714,38.91138229839453,38.892991430681604,1.1961981210227464,177.3792313890924,109.08283821694573
eye,1580312813764,1447,"{""x"":157.8519219602251,""y"":107.69060995175505}","{""x"":196.77201185771196,""y"":108.74934489083219}",1.5582206398591618,38.934487505291266,38.92008989748686,1.0587349390771408,177.31196690896854,108.21997742129362
eye,1580312813852,1448,"{""x"":157.68781791030477,""y"":106.94159416628872}","{""x"":196.98415404363627,""y"":107.87546766830127}",1.3613722265358867,39.30743127223573,39.296336133331494,0.9338735020125455,177.3359859769705,107.408530917295
eye,1580312813938,1449,"{""x"":157.31891515488442,""y"":106.81813308534706}","{""x"":196.21507619449577,""y"":107.7587508815686}",1.3853019512224365,38.907532759839036,38.89616103961134,0.9406177962215452,176.7669956746901,107.28844198345783
eye,1580312814027,1450,"{""x"":157.07818770337883,""y"":107.17938115830236}","{""x"":196.34981657524847,""y"":107.89497433218119}",1.043907090866425,39.278147968563474,39.27162887186964,0.7155931738788297,176.71400213931366,107.53717774524178
eye,1580312814118,1451,"{""x"":156.4875827939291,""y"":107.34244209085799}","{""x"":196.27801768645335,""y"":108.451983137725}",1.5972569837127646,39.80590145029872,39.790434892524246,1.1095410468670082,176.38280024019122,107.89721261429149
eye,1580312814205,1452,"{""x"":156.82712084886228,""y"":107.71504341600911}","{""x"":196.45179229833252,""y"":109.20833582552675}",2.15822313151946,39.65279951906025,39.62467144947024,1.493292409517636,176.63945657359739,108.46168962076793
eye,1580312814295,1453,"{""x"":156.5880294341362,""y"":108.1881389108539}","{""x"":196.14529517337195,""y"":109.47677708521087}",1.8658374342571855,39.57824984898809,39.55726573923576,1.2886381743569757,176.36666230375408,108.83245799803238
eye,1580312814388,1454,"{""x"":155.9877796243843,""y"":107.80656596107369}","{""x"":195.80328486351303,""y"":109.20793888759894}",2.015788137384213,39.840159431486775,39.815505239128726,1.401372926525255,175.89553224394865,108.50725242433631
eye,1580312814484,1455,"{""x"":155.80769958552693,""y"":108.06130422258235}","{""x"":195.80387441429258,""y"":109.49014885559987}",2.0459948175670415,40.021689093771265,39.996174828765646,1.428844633017519,175.80578699990974,108.77572653909111
eye,1580312814584,1456,"{""x"":156.06721209772263,""y"":108.26283065501588}","{""x"":195.73568013894098,""y"":109.57133032801596}",1.8892671889735788,39.69004318631315,39.66846804121835,1.3084996730000853,175.90144611833182,108.91708049151592
eye,1580312814740,1457,"{""x"":156.4196263590623,""y"":108.44795072538562}","{""x"":196.15687519311905,""y"":109.59375062823648}",1.6516320437723804,39.753764630750595,39.73724883405674,1.1457999028508539,176.28825077609068,109.02085067681105
eye,1580312814932,1458,"{""x"":156.08189857324436,""y"":108.76581525944107}","{""x"":195.89485742377246,""y"":109.65099389616742}",1.27367186566133,39.82279791341589,39.812958850528105,0.8851786367263514,175.9883779985084,109.20840457780425
eye,1580312815065,1459,"{""x"":154.8383698760579,""y"":107.01812457755341}","{""x"":194.4036341049551,""y"":107.57110462132121}",0.80073671971456,39.56912837593543,39.565264228897206,0.5529800437678034,174.6210019905065,107.29461459943731
eye,1580312815146,1460,"{""x"":154.32044314630662,""y"":107.99107127656569}","{""x"":193.3994430045346,""y"":107.27664920342781}",-1.047335154300105,39.085529660194815,39.078999858227974,-0.7144220731378823,173.8599430754206,107.63386023999675
eye,1580312815230,1461,"{""x"":153.9295589676243,""y"":108.7298129163793}","{""x"":193.82202739779248,""y"":108.29885587494167}",-0.618940369230991,39.8947961697203,39.89246843016818,-0.4309570414376367,173.87579318270838,108.51433439566048
eye,1580312815321,1462,"{""x"":153.52668624532683,""y"":109.06353209068229}","{""x"":193.73793954806794,""y"":108.74185515157546}",-0.4583378114805168,40.212539937566255,40.21125330274111,-0.3216769391068226,173.63231289669739,108.90269362112888
eye,1580312815407,1463,"{""x"":153.36490933760692,""y"":109.27977224061326}","{""x"":193.7762864350565,""y"":108.95301104016403}",-0.46327621158270205,40.41269815038823,40.41137709744959,-0.3267612004492264,173.5705978863317,109.11639164038864
eye,1580312815493,1464,"{""x"":153.52749819713108,""y"":108.50696889724503}","{""x"":194.04735385133534,""y"":108.39012093360063}",-0.16522459163822917,40.520024132324465,40.519855654204264,-0.11684796364440331,173.7874260242332,108.44854491542283
eye,1580312815577,1465,"{""x"":154.8559275451683,""y"":109.32640891825056}","{""x"":194.2463987644773,""y"":108.9958796062526}",-0.4807632287393393,39.39185794685624,39.390471219309006,-0.33052931199796376,174.5511631548228,109.16114426225158
eye,1580312815661,1466,"{""x"":154.9882208473251,""y"":108.74031899449378}","{""x"":194.39039135545227,""y"":108.64201662306968}",-0.1429438845749588,39.40229313260529,39.40217050812717,-0.09830237142409715,174.6893061013887,108.69116780878173
eye,1580312815751,1467,"{""x"":154.96436169451707,""y"":108.84402127930954}","{""x"":194.80781108247066,""y"":109.07720369401247}",0.3353177470980993,39.844131728134656,39.8434493879536,0.23318241470292378,174.88608638849388,108.960612486661
eye,1580312815852,1468,"{""x"":155.00348243515288,""y"":108.89944194261679}","{""x"":194.90589860957172,""y"":108.99814368567763}",0.1417252967679925,39.90253824746749,39.902416174418846,0.09870174306084323,174.95469052236228,108.94879281414721
eye,1580312815997,1469,"{""x"":155.47019165276774,""y"":108.98029316073001}","{""x"":195.34620771537195,""y"":109.53021646607169}",0.7901061917062294,39.87980783136783,39.87601606260421,0.5499233053416788,175.40819968406984,109.25525481340085
eye,1580312816085,1470,"{""x"":156.27723340535377,""y"":107.4638403601038}","{""x"":195.88513414318555,""y"":108.24215362050765}",1.1257432381621153,39.61554710450502,39.607900737831784,0.7783132604038485,176.08118377426968,107.85299699030573
eye,1580312816210,1471,"{""x"":156.79084703547312,""y"":107.69136099433331}","{""x"":196.7024960677065,""y"":109.82077283887551}",3.054014199161454,39.96841407006103,39.911649032233385,2.1294118445422043,176.74667155158983,108.75606691660441
eye,1580312816301,1472,"{""x"":157.24124635928464,""y"":108.0474870834577}","{""x"":196.97717273836673,""y"":110.14082138333191}",3.0156198657685973,39.79102780395175,39.73592637908209,2.093334299874215,177.10920954882567,109.0941542333948
eye,1580312816387,1473,"{""x"":157.10976695023942,""y"":107.70280721421057}","{""x"":197.44160674375314,""y"":110.11402235399012}",3.4213219652682545,40.403852038883116,40.33183979351372,2.411215139779557,177.27568684699628,108.90841478410034
eye,1580312816476,1474,"{""x"":156.92218861169562,""y"":108.03107074318723}","{""x"":197.5109475734326,""y"":110.32356128636027}",3.2326838705765035,40.653448401636496,40.58875896173697,2.292490543173045,177.2165680925641,109.17731601477375
eye,1580312816570,1475,"{""x"":156.8787669045989,""y"":108.2424824145852}","{""x"":197.63002494039452,""y"":110.46500565107215}",3.1217482475544696,40.81181986920849,40.751258035795615,2.22252323648695,177.2543959224967,109.35374403282867
eye,1580312816708,1476,"{""x"":155.89751659727239,""y"":108.44070143657197}","{""x"":197.5542399409263,""y"":110.91753946921239}",3.4027036813155136,41.73029267054875,41.65672334365391,2.4768380326404156,176.72587826909933,109.67912045289218
eye,1580312816876,1477,"{""x"":155.27942714351576,""y"":107.76355745672117}","{""x"":196.64070158507067,""y"":110.45823190898497}",3.7275347489920443,41.44896010557209,41.36127444155491,2.694674452263797,175.9600643642932,109.11089468285307
eye,1580312817029,1478,"{""x"":155.4398388268332,""y"":108.31587845210859}","{""x"":197.2488940112315,""y"":111.14733099725197}",3.8743506463958335,41.904823337265846,41.80905518439829,2.831452545143378,176.34436641903235,109.73160472468028
eye,1580312817122,1479,"{""x"":155.61262974187247,""y"":109.5100833655111}","{""x"":196.74687071405464,""y"":111.95714496929497}",3.404493471930498,41.20696410620738,41.13424097218217,2.4470616037838795,176.17975022796355,110.73361416740303
eye,1580312817204,1480,"{""x"":154.41378994016338,""y"":109.65573719488759}","{""x"":196.50573024940775,""y"":111.88288529973354}",3.028781809002872,42.15082001192752,42.091940309244364,2.227148104845952,175.45976009478557,110.76931124731057
eye,1580312817310,1481,"{""x"":153.2963326550379,""y"":110.43720174330986}","{""x"":195.96683800680347,""y"":112.43291014397533}",2.6777841410302456,42.71714970589144,42.67050535176557,1.9957084006654782,174.6315853309207,111.4350559436426
eye,1580312817409,1482,"{""x"":153.02767901180053,""y"":110.29148317727561}","{""x"":195.88146197831242,""y"":112.51797518461322}",2.9741597244813125,42.91158329868105,42.853782966511886,2.2264920073376118,174.4545704950565,111.40472918094441
eye,1580312817542,1483,"{""x"":152.82812232150522,""y"":110.44188359087934}","{""x"":195.28195403613572,""y"":112.6127133284549}",2.9272068701633396,42.50929697141213,42.453831714630496,2.170829737575559,174.05503817882047,111.52729845966712
eye,1580312817685,1484,"{""x"":152.82812232150522,""y"":110.44188359087934}","{""x"":195.28195403613572,""y"":112.6127133284549}",2.9272068701633396,42.50929697141213,42.453831714630496,2.170829737575559,174.05503817882047,111.52729845966712
eye,1580312817757,1485,"{""x"":151.97522737435136,""y"":110.45701529788687}","{""x"":194.83395551803912,""y"":112.65443059810897}",2.935049181239812,42.91502315152799,42.858728143687756,2.1974153002221044,173.40459144619524,111.55572294799792
eye,1580312817873,1486,"{""x"":152.5844712611122,""y"":110.42628497681207}","{""x"":195.5699949700065,""y"":112.59646841255775}",2.8902025110119824,43.04027119655146,42.98552370889428,2.1701834357456846,174.07723311555935,111.51137669468491
eye,1580312817956,1487,"{""x"":152.4391605224383,""y"":110.75899014628604}","{""x"":195.8730756518395,""y"":112.63332243206239}",2.470989334110396,43.474338465185774,43.433915129401214,1.8743322857763474,174.1561180871389,111.69615628917421
eye,1580312818019,1488,"{""x"":152.16338616379645,""y"":110.61068089708729}","{""x"":195.42071923616865,""y"":112.3640292525645}",2.3210977685568275,43.29285270099212,43.257333072372205,1.7533483554772147,173.79205269998255,111.4873550748259
eye,1580312818085,1489,"{""x"":152.17940583214917,""y"":110.84708566410958}","{""x"":195.4045531166502,""y"":112.65321891527145}",2.39267317530054,43.26286485067486,43.22514728450102,1.8061332511618673,173.79197947439968,111.75015228969052
eye,1580312818151,1490,"{""x"":152.2947772433567,""y"":110.74360496849263}","{""x"":195.4761007312652,""y"":112.47062482182986}",2.2903012627658854,43.21584542434893,43.181323487908514,1.7270198533372252,173.88543898731095,111.60711489516125
eye,1580312818224,1491,"{""x"":152.72968639039854,""y"":110.48989239361589}","{""x"":195.65799626787623,""y"":112.54191205055847}",2.7367171038741414,42.977326273387774,42.92830987747769,2.0520196569425764,174.1938413291374,111.51590222208718
eye,1580312818284,1492,"{""x"":152.7439244239196,""y"":110.64899903588903}","{""x"":195.52795160630336,""y"":112.38190176455132}",2.319411646792319,42.819107111311396,42.78402718238377,1.7329027286622818,174.1359380151115,111.51545040022017
eye,1580312818352,1493,"{""x"":152.75115967645843,""y"":110.66108483447519}","{""x"":196.00680078950765,""y"":112.40730379933063}",2.311760402775276,43.290873966393136,43.25564111304922,1.7462189648554443,174.37898023298305,111.53419431690291
eye,1580312818415,1494,"{""x"":152.82133842292808,""y"":110.7633675368674}","{""x"":195.48760312146754,""y"":112.29063895327047}",2.050070721936498,42.693590869183126,42.666264698539464,1.5272714164030674,174.1544707721978,111.52700324506894
eye,1580312818486,1495,"{""x"":152.92044216376738,""y"":110.63937846277162}","{""x"":195.11164076011684,""y"":112.12392667776044}",2.0151897405104218,42.217308327263446,42.191198596349466,1.4845482149888198,174.0160414619421,111.38165257026603
eye,1580312818547,1496,"{""x"":152.45435707646945,""y"":112.04990560293905}","{""x"":195.6423300084622,""y"":113.96752483979176}",2.5423598875638853,43.230524742502105,43.18797293199276,1.9176192368527154,174.04834354246583,113.0087152213654
eye,1580312818614,1497,"{""x"":152.35250056179058,""y"":111.58527479115153}","{""x"":195.18052741487233,""y"":113.99627789403988}",3.222064176331632,42.895836861989636,42.82802685308175,2.411003102888344,173.76651398833144,112.7907763425957
eye,1580312818676,1498,"{""x"":152.44101835358393,""y"":111.69600374125585}","{""x"":195.6135234186752,""y"":113.71237017068381}",2.6740489778923253,43.21956648525126,43.17250506509126,2.0163664294279613,174.02727088612954,112.70418695596983
